LeadID,DateAdded,ZipCode,LoanPurpose,LeadSourceGroup,LoanNumber,TotalLoanAmount,BorrowerAge,BorrowerYearsInSchool,BorrowerTotalMonthlyIncome,CoBorrowerTotalMonthlyIncome,BorrowerOwnRent,CreditScore,CLTV,DTI,FundingDate,RateLockDate,BorrowerGender
558256,17-06-20 8:38,,Home Equity/Cash Back Refi,Radio,41052013076,250000,55,16,11174.25,0,Own,798,65.44,21,21-08-20,30-06-20,Male
478610,22-01-20 13:01,76692,Purchase,Internet,4105201311,230000,50,14,4333,7946,Own,800,88.46,29,26-02-20,31-01-20,Unfurnished
558642,18-06-20 13:14,76227,Purchase,Internet,41052013165,246050,41,12,9271.6,0,Rent,679,100,32,14-08-20,20-07-20,Male
561628,01-07-20 16:21,76135,Purchase,Radio,41052013268,337900,38,14,7879.62,0,Own,646,100,36,11-09-20,05-08-20,Male
560884,29-06-20 7:48,76107,Purchase,Radio,41052013280,448000,41,18,16992.45,0,Own,800,80,33,24-08-20,06-07-20,Male
392717,10-01-19 13:59,76034,Purchase,TV,4105190352,292500,29,16,8449.7,0,Living Rent Free,697,90,34,14-02-19,22-01-19,Male
478863,23-01-20 16:02,75002,Home Equity/Cash Back Refi,Internet,4105190686,484000,70,16,27647.33,0,Own,770,57.61,27,,28-01-19,Male
541672,18-05-20 14:25,75165,Refinance,TV,4105190748,316114.4,39,12,9519.23,0,Living Rent Free,695,95,46,,08-02-19,Male
49840,23-01-19 15:07,,Purchase,Internet,4105190861,140000,36,14,5323.07,0,Living Rent Free,813,80,26,28-02-19,06-02-19,Male
394510,18-01-19 15:25,76116,Purchase,Internet,4105190895,103500,36,16,4106.27,0,Living Rent Free,794,90,43,15-03-19,14-02-19,Male
371548,10-10-18 9:48,75023,Refinance,Radio,4105190914,143000,58,16,2974.38,1833.5,Own,767,64.12,44,28-02-19,24-01-19,Male
440189,13-08-19 18:00,75110,Purchase,TV,41051910017,123200,68,16,4260,0,Rent,665,80,35,19-02-20,21-01-20,Female
376468,16-08-19 9:42,75238,Home Equity/Cash Back Refi,Repeat Client,41051910031,387150,48,16,4637.37,7464.43,Own,797,75.02,32,19-09-19,15-08-19,Female
57421,13-08-19 8:05,75052,Home Equity/Cash Back Refi,TV,41051910192,150000,49,14,2039,8215,Own,684,73.17,34,11-12-19,31-10-19,Female
529642,06-05-20 12:50,75115,Purchase,Internet,4105191022,283765,41,12,6500.94,0,Rent,597,96.5,51,,12-04-19,Female
440621,16-08-19 14:16,77085,Refinance,Internet,41051910235,161126,35,16,5578.32,0,Own,771,92.06,44,,21-08-19,Female
440818,17-08-19 10:22,75077,Purchase,Internet,41051910264,279812,38,16,4776.08,0,Rent,777,94.82,56,30-09-19,10-09-19,Female
440691,16-08-19 15:55,75126,Refinance,Radio,41051910482,199328,52,12,4548.27,3790.82,Own,686,95.09,51,30-09-19,23-08-19,Female
440547,16-08-19 10:24,75116,Refinance,Internet,41051910496,150647,30,18,2106.25,0,Own,718,65.49,180,,21-08-19,Male
440614,16-08-19 14:15,75418,Refinance,Internet,41051910587,332000,65,14,5572.85,2212,Own,694,80,41,29-10-19,03-09-19,Male
446951,26-08-19 8:46,76137,Purchase,Radio,41051910809,278856,38,18,6546.06,5928,Own,647,96.5,45,18-10-19,23-09-19,Male
447127,26-08-19 16:58,76020,Purchase,TV,41051910831,357525,47,16,0,5716.79,Rent,639,100,45,04-10-19,09-09-19,Male
446910,26-08-19 9:42,76548,Purchase,Internet,41051910848,484100,40,0,4750,7166,Rent,792,97.28,29,,29-08-19,Unfurnished
446324,21-08-19 8:47,75428,Purchase,TV,41051910859,108007,65,16,3192,0,Rent,688,96.5,32,27-11-19,23-10-19,Female
441053,19-08-19 12:35,75134,Home Equity/Cash Back Refi,TV,41051910912,173600,69,16,2950.5,2107,Own,697,80,55,,30-08-19,Male
447074,26-08-19 11:58,76107,Purchase,Internet,41051910941,243508,37,18,4932,0,Living Rent Free,776,96.5,45,18-10-19,16-09-19,Female
447387,28-08-19 8:37,76049,Purchase,TV,41051910995,249850,57,16,7530.97,0,Own,801,95,45,14-02-20,22-01-20,Male
295265,12-08-19 9:31,75019,Refinance,Internet,41051911052,213000,71,18,17353,0,Own,812,42.6,24,,04-09-19,Male
277036,24-01-19 14:32,76092,Home Equity/Debt Consolidation,TV,41051911098,424000,59,16,13750.01,0,Own,666,80,44,24-10-19,30-08-19,Male
446909,26-08-19 10:18,76066,Purchase,Radio,41051911274,342605,30,18,8878.13,3064.36,Rent,744,96.99,26,23-03-20,25-02-20,Male
448334,04-09-19 10:13,75143,Purchase,TV,41051911290,158083,34,16,7522.71,0,Own,614,96.5,45,,18-10-19,Male
453586,06-09-19 8:22,75459,Purchase,Internet,41051911470,111111,31,12,5511.18,0,Rent,683,84.61,30,31-12-19,15-10-19,Male
447408,28-08-19 9:58,77351,Purchase,Radio,41051911477,394250,54,18,0,10888.44,Own,694,95,45,08-11-19,11-10-19,Female
418497,10-07-19 12:56,76114,Refinance,Internet,41051911488,209798,71,12,5394.2,0,Own,614,93.72,45,20-11-19,06-09-19,Female
453972,09-09-19 12:03,75497,Purchase,Internet,41051911621,377600,40,16,7040.14,9166.67,Rent,664,90,42,02-12-19,31-10-19,Female
397018,08-04-19 13:28,76182,Purchase,Internet,4105191166,150100,24,15,4504.93,0,Living Rent Free,630,95,49,,22-04-19,Male
411957,10-09-19 11:18,75608,Refinance,Internet,41051911679,109389,39,16,7916.67,0,Own,635,57.87,26,31-10-19,10-09-19,Male
454238,10-09-19 14:39,75433,Purchase,TV,41051911777,273946,49,16,7452.4,3552,Rent,709,96.5,37,31-10-19,19-09-19,Male
63356,31-01-19 17:12,76063,Purchase,Internet,4105191189,267073,45,16,3308.93,4903.67,Rent,644,96.5,35,19-04-19,13-03-19,Male
454731,13-09-19 12:55,78641,Purchase,Internet,41051911913,206686,33,16,4583.35,0,Rent,633,96.49,56,01-11-19,04-10-19,Male
454950,16-09-19 10:25,75056,Purchase,Internet,41051911987,336295,28,16,4165.2,4583.33,Rent,620,96.49,52,15-11-19,08-10-19,Male
561093,29-06-20 16:51,78130,Purchase,Internet,41052013291,480000,28,16,55708,0,Own,754,80,6,,10-07-20,Male
561865,02-07-20 16:22,75070,Purchase,Internet,41052013301,484000,45,16,16575,0,Own,809,80,28,08-09-20,03-08-20,Male
562234,06-07-20 10:28,75211,Purchase,Internet,41052013381,240350,26,14,1867.01,0,Rent,640,95,38,11-08-20,14-07-20,Female
562276,06-07-20 9:11,75859,Purchase,TV,41052013396,400000,55,16,25625,0,Own,707,64,35,07-08-20,07-07-20,Male
562379,06-07-20 11:22,75081,Purchase,Internet,41052013400,248900,38,16,4560.67,10300,Own,757,95,20,25-09-20,19-08-20,Female
440387,14-08-19 13:12,76262,Purchase,Radio,41052013433,70000,40,16,9999.99,0,Own,772,18.37,23,27-08-20,06-07-20,Female
563993,13-07-20 9:02,75067,Purchase,Internet,41052014166,260000,41,16,5776.88,4491.07,Own,754,80,41,,10-08-20,Male
564697,15-07-20 8:34,76148,Purchase,Internet,41052014211,228000,64,16,5328.65,0,Rent,686,100,43,26-08-20,17-07-20,Male
564730,15-07-20 9:52,76063,Purchase,TV,41052014218,194000,60,16,2000.27,5193.75,Rent,647,77.91,25,26-08-20,18-08-20,Male
472966,11-12-19 10:16,78945,Purchase,Internet,41052014220,360000,64,16,9915.83,0,Own,782,80,21,23-10-20,15-07-20,Male
564864,15-07-20 15:02,75154,Home Equity/Cash Back Refi,Internet,41052014259,105000,59,16,7500,0,Own,657,45.65,24,,15-07-20,Male
564849,15-07-20 14:51,77338,Purchase,Internet,41052014261,226805,30,16,5168,0,Living Rent Free,693,96.49,47,28-09-20,24-08-20,Female
565229,16-07-20 20:55,76246,Home Equity/Cash Back Refi,Radio,41052014334,167200,55,16,3985.48,0,Own,707,64.3,46,28-09-20,16-07-20,Male
564683,15-07-20 8:01,75040,Purchase,TV,41052014342,201305,24,16,5720,0,Living Rent Free,812,95,25,,03-08-20,Female
564633,15-07-20 8:09,77954,Purchase,Internet,41052014349,195395,31,16,4692.84,1632.85,Rent,640,96.5,50,16-09-20,10-08-20,Male
560551,16-07-20 14:35,77382,Refinance,Internet,41052014351,418000,51,20,17500,0,Own,807,72.69,19,,16-07-20,Male
565185,16-07-20 15:20,75025,Purchase,Internet,41052014392,259643,51,16,12968.22,0,Own,797,58.34,34,08-09-20,20-07-20,Male
564445,14-07-20 11:10,75069,Purchase,Internet,41052014393,350000,59,12,8349,5404,Own,798,92.1,39,21-08-20,27-07-20,Male
565395,17-07-20 11:21,76272,Purchase,Internet,41052014441,178800,25,16,5226,0,Living Rent Free,775,80,25,28-08-20,27-07-20,Male
479503,04-03-20 18:24,75142,Purchase,Internet,4105201445,333450,30,16,6666.66,6805.07,Living Rent Free,788,95,30,03-03-20,28-01-20,Male
564007,13-07-20 8:47,75009,Purchase,Internet,41052014457,380000,30,16,10999.99,0,Own,704,80,45,,17-07-20,Male
562926,08-07-20 8:06,78660,Refinance,Repeat Client,41052014470,205000,46,16,8160,10258,Own,660,58.9,27,11-09-20,20-07-20,Male
565362,17-07-20 9:33,77083,Purchase,Internet,41052014474,211105,45,16,4711.04,0,Rent,0,96.5,65,,21-08-20,Male
565572,17-07-20 16:20,75022,Purchase,Internet,41052014498,510400,37,16,14983.33,0,Own,810,84.9,26,11-09-20,13-08-20,Male
565309,17-07-20 10:03,75025,Purchase,Internet,41052014554,410400,44,18,13333.33,0,Rent,698,90,40,03-09-20,29-07-20,Male
563206,09-07-20 8:30,75070,Purchase,Radio,41052014558,273696,33,18,9583.42,6250,Own,798,84.26,26,28-09-20,27-07-20,Female
565577,17-07-20 16:45,77406,Purchase,Internet,41052014562,510400,53,18,16380,0,Rent,782,72.91,38,24-08-20,21-07-20,Male
565580,17-07-20 18:08,75094,Refinance,Repeat Client,41052014661,155000,61,16,975.95,4587.21,Own,810,46.82,26,14-09-20,13-08-20,Male
566289,20-07-20 17:27,76001,Home Equity/Cash Back Refi,Internet,41052014691,195000,54,18,11165.08,2140.67,Own,657,52.7,37,11-09-20,13-08-20,Female
566085,20-07-20 10:34,75418,Purchase,Referral,41052014722,85500,24,16,4166.67,0,Rent,683,95,16,28-08-20,28-07-20,Female
566404,21-07-20 9:48,78666,Purchase,Internet,41052014742,206550,39,18,4708.34,1711,Own,743,85,45,24-08-20,28-07-20,Male
567058,23-07-20 9:48,75078,Refinance,Internet,41052015760,398000,57,12,12500,0,Own,757,76.83,44,01-10-20,22-09-20,Male
569031,30-07-20 8:29,77541,Purchase,Internet,41052015773,200000,45,16,6292.06,7533.01,Rent,780,90.9,32,30-09-20,24-08-20,Male
568725,29-07-20 8:10,75034,Purchase,Internet,41052015774,254800,32,14,4333.33,5121.98,Own,770,79.62,33,,04-08-20,Male
570206,04-08-20 13:02,,Purchase,Internet,41052015792,80000,73,16,1497.5,680,Own,739,36.36,39,28-09-20,04-08-20,Male
569427,31-07-20 13:56,75229,Refinance,TV,41052015835,262283,59,16,9376.77,4335,Own,776,70.88,26,23-09-20,31-07-20,Male
454794,14-09-19 9:15,75474,Purchase,Internet,41051912103,189525,60,16,5787.6,1859,Own,764,95,27,31-10-19,01-10-19,Male
460432,19-09-19 8:47,75160,Purchase,TV,41051912251,352253,48,18,9228.27,0,Own,665,100,45,10-12-19,04-11-19,Male
460676,21-09-19 9:05,78665,Purchase,Internet,41051912313,244000,35,16,10940.02,0,Rent,755,80,29,18-10-19,23-09-19,Male
397226,02-02-19 10:53,76028,Purchase,Repeat Client,4105191232,132554,39,16,4420,0,Own,652,96.5,45,15-03-19,15-02-19,Male
460989,23-09-19 14:05,75165,Purchase,Internet,41051912394,336000,31,16,6938.34,4359.73,Rent,682,100,33,02-12-19,04-11-19,Male
461103,24-09-19 8:41,76017,Purchase,Internet,41051912438,314105,48,14,3291,3986.67,Own,633,96.49,55,12-11-19,18-10-19,Male
397385,04-02-19 15:15,76088,Purchase,Radio,4105191252,271600,51,20,0,5586.77,Living Rent Free,809,97,35,19-02-19,04-02-19,Male
460470,19-09-19 11:26,75054,Purchase,Radio,41051912562,372150,34,16,5304.08,5116.6,Own,683,95,45,11-02-20,16-12-19,Male
461023,23-09-19 17:02,76210,Purchase,Social Media,41051912650,224730,74,7,3197.5,0,Living Rent Free,801,100,47,,22-10-19,Male
461861,30-09-19 10:23,76262,Purchase,Internet,41051912733,256500,30,15,4636.17,2816.67,Living Rent Free,741,95,46,14-11-19,11-10-19,Male
447112,26-08-19 16:03,75420,Refinance,Internet,41051912740,292000,56,16,8521.63,7350,Own,699,79.78,33,,30-09-19,Male
330025,11-07-19 10:43,77021,Refinance,Internet,41051912799,186000,71,18,4432.6,2597.03,Own,758,33.51,48,06-01-20,19-12-19,Male
461065,24-09-19 8:33,76065,Purchase,TV,41051912903,101500,59,14,1917.46,0,Rent,789,51.65,43,,03-10-19,Female
462807,07-10-19 10:12,75070,Purchase,Referral,41051913183,195000,59,16,14576.45,0,Own,772,70.9,34,26-11-19,07-11-19,Male
463328,09-10-19 8:13,75043,Purchase,Radio,41051913267,373000,48,16,4777.62,4291.67,Rent,623,100,31,27-03-20,02-03-20,Male
463415,09-10-19 14:48,77433,Home Equity/Cash Back Refi,Referral,41051913375,275000,58,14,10251.31,0,Own,800,78.84,40,,15-10-19,Male
463234,08-10-19 13:52,76021,Refinance,Radio,41051913392,175800,61,16,5000,0,Own,797,70.32,48,31-10-19,22-10-19,Male
463747,11-10-19 17:09,75010,Purchase,Internet,41051913563,306000,44,16,14520.55,0,Rent,780,90,41,11-12-19,18-11-19,Male
463770,12-10-19 9:16,75062,Purchase,Internet,41051913581,284900,47,0,8892.21,0,Own,723,74.01,40,,24-10-19,Male
463174,08-10-19 10:14,75006,Refinance,Internet,41051913649,308840,34,21,8750,7295.84,Own,695,86.99,16,,24-10-19,Female
463840,14-10-19 9:03,76063,Purchase,Internet,41051913665,284075,53,16,6340.58,0,Rent,678,100,49,05-12-19,07-11-19,Male
464765,18-10-19 15:46,76021,Purchase,Radio,41051913812,372875,49,16,16116.66,0,Own,783,95,48,10-12-19,12-11-19,Male
464957,21-10-19 11:42,76048,Purchase,Radio,41051913927,126500,51,16,4361.33,0,Rent,644,100,45,09-03-20,16-01-20,Male
414252,06-06-19 13:16,76021,Purchase,Internet,41051913950,368000,52,16,20761.33,0,Own,789,80,49,27-11-19,29-10-19,Male
370286,28-11-18 18:10,75165,Home Equity/Cash Back Refi,Internet,4105191403,232000,34,16,8612.64,0,Own,735,80,48,,07-02-19,Female
464923,21-10-19 10:20,75088,Purchase,Internet,41051914044,183890,59,16,3991,2811.56,Rent,664,100,33,22-01-20,31-12-19,Male
465857,25-10-19 11:39,75074,Home Equity/Cash Back Refi,Radio,41051914164,100000,62,16,10833.33,1331,Own,726,40,38,,25-10-19,Male
465905,26-10-19 9:11,76107,Purchase,Internet,41051914196,318250,39,16,8859.2,0,Rent,765,95,49,,04-11-19,Male
466400,29-10-19 10:23,76017,Purchase,Internet,41051914332,235653,52,16,10764.24,0,Rent,692,96.5,36,01-04-20,21-02-20,Male
466423,29-10-19 18:54,75152,Purchase,Internet,41051914387,186263,53,16,4764.93,0,Rent,621,96.49,45,,03-01-20,Male
466541,30-10-19 8:05,75002,Purchase,Internet,41051914394,550589,49,16,18953.91,0,Rent,797,96.9,37,06-12-19,05-11-19,Male
478972,24-01-20 9:01,75022,Refinance,Internet,4105191451,240000,63,12,3120,0,Own,784,45.71,48,,08-02-19,Female
467554,05-11-19 9:59,76054,Purchase,Internet,41051914713,425462,50,16,15475,4406,Own,801,90,32,18-12-19,22-11-19,Male
464900,21-10-19 10:07,76021,Purchase,Internet,41051914732,320000,64,18,15710,0,Rent,819,100,49,20-12-19,12-11-19,Male
467853,06-11-19 12:59,76179,Home Equity/Cash Back Refi,Internet,41051914836,160000,60,16,4123.1,0,Own,693,80,44,27-01-20,19-11-19,Male
395533,08-02-19 12:25,75246,Purchase,Internet,4105191484,201286,28,12,0,0,Rent,637,96.5,26,17-05-19,14-05-19,Male
566893,03-08-20 9:33,75287,Purchase,Internet,41052015870,380000,24,16,8500,0,Rent,755,80,29,15-09-20,03-08-20,Male
569273,31-07-20 8:13,75023,Purchase,Internet,41052015894,271047,31,16,5038.61,0,Own,715,94.79,56,,24-08-20,Male
569701,03-08-20 10:15,78739,Purchase,Internet,41052015927,420000,51,18,16750,0,Own,781,65.62,21,19-10-20,28-09-20,Male
563140,08-07-20 16:43,75023,Purchase,Internet,41052016028,315185,31,14,7560.63,0,Rent,646,96.5,40,11-09-20,10-08-20,Male
570151,04-08-20 11:10,77346,Purchase,Radio,41052016098,239200,41,18,8744.92,0,Own,758,80,33,04-09-20,10-08-20,Female
570733,06-08-20 14:20,75034,Home Equity/Cash Back Refi,Internet,41052016178,220500,50,16,10380.54,0,Own,796,75,42,09-09-20,19-08-20,Male
569683,03-08-20 8:45,75075,Purchase,Internet,41052016189,174304,56,16,8723.78,8337,Own,790,33.97,16,23-09-20,05-08-20,Male
554446,02-06-20 18:31,75457,Refinance,Internet,41052016197,510400,45,18,16220.13,0,Own,790,55.17,36,,13-08-20,Male
570519,05-08-20 16:21,75056,Purchase,TV,41052016255,423750,50,16,10833.33,0,Own,807,75.22,33,08-10-20,31-08-20,Male
570546,05-08-20 17:50,77535,Purchase,Internet,41052016270,287138,45,14,7460.33,0,Own,666,84.23,44,,11-08-20,Male
570332,05-08-20 8:07,76126,Purchase,TV,41052016282,210000,37,16,3432,3640,Own,797,72.41,38,17-09-20,20-08-20,Male
570736,06-08-20 14:57,77584,Purchase,Internet,41052016345,160000,71,16,4439.79,0,Rent,729,100,41,29-09-20,11-08-20,Male
499652,17-03-20 12:52,75034,Refinance,Radio,41052016348,300000,52,14,11140.88,0,Own,727,71.42,36,,07-08-20,Male
570844,07-08-20 8:16,76048,Purchase,TV,41052016464,235653,64,12,4652.03,0,Rent,723,96.5,36,30-09-20,20-08-20,Male
39384,10-11-18 10:45,76244,Refinance,Repeat Client,41052016498,195570,43,18,10416.67,0,Own,799,64.12,29,,10-08-20,Male
570829,07-08-20 8:10,77003,Purchase,Internet,41052016519,361000,34,18,9583.34,0,Rent,735,95,34,,10-08-20,Male
571240,10-08-20 8:08,75035,Purchase,Radio,41052016523,352800,32,18,8884,5355,Own,800,80,44,21-09-20,18-08-20,Male
571503,10-08-20 11:57,75248,Purchase,TV,41052016541,369550,44,16,7426.66,5248.01,Own,785,95,45,24-09-20,14-08-20,Male
571424,10-08-20 8:20,75065,Purchase,Radio,41052016560,280000,64,12,0,8505.84,Own,770,64.36,45,22-10-20,10-08-20,Male
569998,04-08-20 9:06,76857,Purchase,Internet,41052016636,180000,80,16,3839.68,0,Rent,725,58.06,34,,19-08-20,Male
571054,07-08-20 16:21,76028,Refinance,Self Sourced,41052016701,258600,35,12,7995.84,4673.33,Own,651,71.83,36,,15-10-20,Male
571313,10-08-20 10:20,76208,Purchase,Internet,41052016715,202500,49,18,9602.18,354,Own,759,72.32,28,,14-08-20,Male
479939,30-01-20 8:53,78123,Purchase,Internet,4105201813,245471,48,16,11247,0,Rent,684,96.5,37,27-03-20,11-03-20,Male
574137,20-08-20 12:58,77441,Purchase,Self Sourced,41052018290,510000,39,18,14591.68,10939.58,Own,699,68.27,26,06-10-20,01-09-20,Male
577072,01-09-20 13:13,75052,Refinance,TV,41052018336,183000,67,16,0,9023.67,Own,733,59.41,42,,01-09-20,Male
478857,23-01-20 14:17,75287,Purchase,Internet,4105201887,510000,41,16,13173.84,14946.26,Own,787,71.22,32,27-02-20,31-01-20,Not Furnished but Male best guess
478086,20-01-20 11:37,76109,Purchase,Internet,4105201918,441000,37,18,13250,0,Rent,730,90,33,28-02-20,06-02-20,Male
469108,14-11-19 11:31,75401,Purchase,Internet,4105202078,245008,49,14,5751.2,6803.33,Rent,666,100,24,28-02-20,14-02-20,Male
480994,06-02-20 9:39,79938,Purchase,Internet,4105202304,274540,34,14,10217.74,0,Own,800,100,37,30-03-20,21-02-20,Unfurnished
481303,07-02-20 13:52,75034,Purchase,Internet,4105202349,500000,38,12,78832,0,Own,775,57.2,9,,11-02-20,Male
472590,09-12-19 9:50,75023,Purchase,TV,4105202383,200000,54,16,5463.83,0,Own,751,80,37,,11-02-20,Female
482357,13-02-20 10:34,75076,Purchase,Internet,4105202727,232500,60,16,10377,5281.13,Own,817,60.78,24,16-03-20,24-02-20,Male
482169,12-02-20 10:30,75489,Purchase,Internet,4105202961,199500,58,14,11179,0,Own,783,95,32,29-05-20,06-04-20,Male
482888,17-02-20 10:27,77459,Purchase,Internet,4105203007,294316,42,16,5852,0,Rent,666,96.41,48,23-04-20,17-03-20,Male
244481,29-03-17 10:12,75034,Purchase,Repeat Client,4105203023,335000,39,16,0,10344.83,Own,799,52.83,34,11-03-20,18-02-20,Male
482725,17-02-20 8:21,76226,Purchase,Radio,4105203033,305000,46,16,37778.25,0,Own,785,67.03,25,24-03-20,19-02-20,Male
408295,29-05-19 16:29,76009,Purchase,Internet,4105203069,207824,55,16,9791.8,0,Rent,675,95,31,13-03-20,26-02-20,Male
467265,04-11-19 10:40,75080,Purchase,Internet,41051914943,252200,26,16,6000,0,Rent,753,97,45,23-03-20,26-02-20,Female
468210,08-11-19 10:04,75006,Purchase,Internet,41051915046,167200,42,16,12869.92,0,Own,759,80,19,23-01-20,12-12-19,Male
468059,07-11-19 17:13,78154,Purchase,Internet,41051915053,450000,40,16,8831.08,0,Rent,787,100,43,11-12-19,18-11-19,Male
461302,25-09-19 8:22,75048,Purchase,TV,41051915078,261250,37,16,5109,7253.92,Rent,725,95,39,31-12-19,26-11-19,Female
465769,24-10-19 17:34,75093,Refinance,Internet,41051915081,300000,73,16,4062.4,1315.5,Own,756,47.24,43,27-12-19,12-11-19,Male
419733,17-07-19 10:50,750220954,Refinance,Direct Mail,41051915110,215000,71,16,5140.38,0,Own,765,62.86,32,16-12-19,12-11-19,Male
468590,11-11-19 13:33,75038,Purchase,Repeat Client,41051915119,460000,54,18,23929.37,0,Own,786,49.94,28,17-12-19,15-11-19,Male
468705,12-11-19 9:57,78758,Purchase,Referral,41051915125,310500,32,16,9817.6,0,Rent,750,90,45,18-12-19,14-11-19,Female
363987,06-02-19 18:41,76132,Purchase,Radio,4105191526,285000,31,16,4811.09,3676.87,Rent,711,95,43,29-03-19,12-03-19,Male
468861,13-11-19 8:53,77372,Purchase,TV,41051915274,126000,39,14,3865.33,0,Living Rent Free,745,90,34,28-01-20,05-12-19,Male
469029,14-11-19 8:41,75248,Refinance,Internet,41051915315,450000,67,18,21416.66,0,Own,803,70.31,33,18-12-19,15-11-19,Male
469160,14-11-19 16:42,76063,Purchase,Internet,41051915468,357300,42,16,4725.17,6431.25,Own,794,90,39,18-12-19,25-11-19,Male
508012,22-04-20 11:17,76131,Refinance,Self Sourced,41051915483,184000,46,16,8808.8,0,Own,769,81.77,25,,01-06-20,Male
470054,20-11-19 14:31,75090,Purchase,Internet,41051915641,209815,51,16,4385.36,4073.05,Own,657,84.94,45,16-03-20,06-02-20,Male
471493,02-12-19 17:28,75210,Purchase,Internet,41051915846,124160,28,16,4777.5,0,Rent,743,97,28,22-05-20,30-04-20,Female
399069,11-02-19 14:17,75024,Purchase,TV,4105191586,372000,50,16,9300.86,0,Rent,742,100,37,14-03-19,11-02-19,Male
470940,26-11-19 17:33,75022,Home Equity/Cash Back Refi,TV,41051915888,260000,44,16,12925,0,Own,749,63.41,36,26-12-19,27-11-19,Male
471085,29-11-19 8:20,76063,Purchase,Internet,41051915966,162011,61,16,7369.5,0,Rent,665,96.5,37,,17-04-20,Female
465759,25-10-19 8:06,75418,Purchase,Radio,41051916040,484350,45,16,12131.79,8417.31,Own,626,79.4,43,,03-12-19,Male
471526,02-12-19 12:59,75051,Purchase,Internet,41051916193,135750,61,16,2491,7241,Own,700,75,46,01-05-20,26-02-20,Male
466657,30-10-19 17:02,76449,Purchase,Internet,41051916248,288970,54,14,33266.88,0,Rent,625,80,19,31-12-19,12-12-19,Female
472102,05-12-19 12:48,75081,Purchase,Internet,41051916275,309294,51,16,3853.7,3364.17,Own,679,96.5,56,18-02-20,03-02-20,Female
220070,28-02-19 10:14,,Home Equity/Cash Back Refi,Radio,4105192291,384000,52,16,9470.32,6365.43,Own,740,80,36,27-03-19,01-03-19,Male
531262,13-05-20 8:08,77546,Refinance,Internet,4105192318,170000,56,16,4733.7,0,Rent,769,69.38,30,,26-03-19,Male
402931,29-05-19 12:31,76137,Home Equity/Cash Back Refi,TV,4105192464,105000,47,14,3916,0,Own,646,52.5,28,,07-03-19,Female
